user.screen_name,user.name,user.id_str,user.created_at,user.description,user.location,user.url,user.followers_count,user.friends_count,user.statuses_count,user.lang,user.time_zone,user.geo_enabled,user.verified,topsy.influence,text,id_str,created_at,retweet_count,in_reply_to_screen_name,in_reply_to_status_id_str,source,coordinates.type,coordinates.coordinates.0,coordinates.coordinates.1,topsy.location.search_id,topsy.document_info.lang,topsy.document_info.sentiment	
MiriamGoldste,Miriam Goldstein,21917716,Wed Feb 25 20:57:36 +0000 2009,Marine biologist and science blogger at Deep Sea News (#DeepSN). More info at my professional page http://miriamgoldstein.info.,"San Diego, CA",http://deepseanews.com,2944,584,8080,en,Pacific Time (US & Canada),,,,"Existing structures for ecology data sharing: observatories, citizen science, remote sensing. -@se_hampton #ESA2012",233307041031127040,Wed Aug 08 21:01:47 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
JenEDavison,Jen Davison,308623046,Tue May 31 18:31:11 +0000 2011,"Doing & sharing science at UWa College of the Environment. Fueled by curiosity, wild places, community, yoga, dogs, chocolate. Views my own.","Seattle, WA",http://depts.washington.edu/coenv/news-blog/,548,608,3241,en,Pacific Time (US & Canada),,,,".@se_hampton along with observing networks and cit sci database, remote sensing is a GINORMOUS source of data. #ESA2012 #bigdata",233307061222514688,Wed Aug 08 21:01:52 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
talksciencetome,Eve Rickert,394466622,Thu Oct 20 03:34:36 +0000 2011,"I help people who love science tell their stories. Writer, editor, connector, catalyst, mastermind.","Vancouver, British Columbia",http://www.talksciencetome.com,338,606,1637,en,,,,,"RT @tewksjj: @talksciencetome #ESA2012 for more on science as civics, check out Theobald's talk #citizenscience and global change http:/ ...",233307145494478849,Wed Aug 08 21:02:12 +0000 2012,,,,web,,,,ca,en,	
MiriamGoldste,Miriam Goldstein,21917716,Wed Feb 25 20:57:36 +0000 2009,Marine biologist and science blogger at Deep Sea News (#DeepSN). More info at my professional page http://miriamgoldstein.info.,"San Diego, CA",http://deepseanews.com,2944,584,8081,en,Pacific Time (US & Canada),,,,"RT @JocelynTutak: As a conservation GIS analyst: Ecologists, please share your data! Conservation practitioners are hungry for it! #ESA2012",233307190566473729,Wed Aug 08 21:02:23 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
lizabio,Liza Gross,17007351,Mon Oct 27 21:13:59 +0000 2008,"Senior ed, PLoS Biology, freelance journo covering wildlife, ecology, evolution, enviro health, sci policy, film, and whatever strikes my fancy. Views my own. ",San Francisco,http://www.lizagross.com,1041,1358,2275,en,Pacific Time (US & Canada),,,,"Time to start sharing: 8% of ecologists made nongenetic data available. But moving  tow making data public, eg, citizen science #ESA2012",233307219779801089,Wed Aug 08 21:02:30 +0000 2012,,,,web,,,,us,en,	
rOpenSci,rOpenSci,342250615,Mon Jul 25 18:24:54 +0000 2011,rOpenSci develops R-based tools to facilitate open science. G+(http://bit.ly/wJgSXf). Tweets mostly by @recology_,,http://ropensci.org,449,185,860,en,,True,,,Hampton: Supports citizen science as a component of big data in ecology - are ecologists too skeptical of citizen coll data? #ESA2012,233307276918800384,Wed Aug 08 21:02:44 +0000 2012,,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",,,,,en,	
labroides,Dr. Wrasse,110031075,Sun Jan 31 03:20:58 +0000 2010,I'm a marine biologist who liked to swear too much to keep a professional profile. ,"Chicago, IL;  Suva, Fiji",,968,463,20024,en,Mountain Time (US & Canada),True,,,"Ahem, you should also put the raw data in @dataoneorg etc. in order to get the mostfor your research buck #ESA2012",233307315414110208,Wed Aug 08 21:02:53 +0000 2012,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,us,en,	
JenEDavison,Jen Davison,308623046,Tue May 31 18:31:11 +0000 2011,"Doing & sharing science at UWa College of the Environment. Fueled by curiosity, wild places, community, yoga, dogs, chocolate. Views my own.","Seattle, WA",http://depts.washington.edu/coenv/news-blog/,548,608,3242,en,Pacific Time (US & Canada),,,,".@se_hampton: collectively, ecologists have BIG data. But we aren't properly storing, sharing or using it. #ESA2012",233307432615559168,Wed Aug 08 21:03:21 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
talksciencetome,Eve Rickert,394466622,Thu Oct 20 03:34:36 +0000 2011,"I help people who love science tell their stories. Writer, editor, connector, catalyst, mastermind.","Vancouver, British Columbia",http://www.talksciencetome.com,338,606,1638,en,,,,,"Collectively ecology has big data, just aren't using it. When we integrate small datasets, see patterns @ large scale @se_hampton #ESA2012",233307486667550721,Wed Aug 08 21:03:34 +0000 2012,,,,web,,,,ca,en,	
VirginiaGewin,Virginia Gewin,388392482,Mon Oct 10 17:32:18 +0000 2011,"Science journalist covering ag, seas, trees, and species from a Portland perch","Portland, OR",http://www.virginiagewin.com,125,386,180,en,,,,,#Ecology has big data to offer we just don’t treat it that way. Hampton #ESA2012,233307534834946049,Wed Aug 08 21:03:45 +0000 2012,,,,web,,,,us,en,	
gigi_rose,GAllington,12945722,Fri Feb 01 14:51:30 +0000 2008,girl. biologist. rider of bikes. lover of cupcakes.,STL,http://gingerallington.blogspot.com/,192,275,2546,en,Central Time (US & Canada),,,,McDonnell in SYM 15: Urban ecologists have been picking low lying fruit. Challenges to refine pred vars to allow comparative work. #esa2012,233307542137237504,Wed Aug 08 21:03:47 +0000 2012,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,us,en,-1	
JEmmettDuffy,Emmett Duffy,317416448,Tue Jun 14 22:19:15 +0000 2011,"Naturalist, Scientist, Citizen of the Ocean Planet ",Virginia,http://www.theseamonster.net,247,36,207,en,Eastern Time (US & Canada),,,,"For solution come to global network panel 8 tonight, B114 MT @talksciencetome: Future must be collaborative data sharing @tewksjj #ESA2012""",233307606112931840,Wed Aug 08 21:04:02 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
HenryRothwell,Henry Rothwell,29274412,Mon Apr 06 19:38:05 +0000 2009,"Digital archaeologist, micro-environment enthusiast. Tweet about archaeology, digital technology, and anything else that takes my fancy.",England,http://digitaldigging.net/,1019,472,1837,en,London,,,,"RT @JocelynTutak: As a conservation GIS analyst: Ecologists, please share your data! Conservation practitioners are hungry for it! #ESA2012",233307646021730304,Wed Aug 08 21:04:12 +0000 2012,2,,,web,,,,,en,	
jebyrnes,jebyrnes,21704370,Mon Feb 23 22:56:31 +0000 2009,"marine ecologist, online bon vivant, science crowdfunding curious - http://scifund.wordpress.org","Boston, MA",http://jarrettbyrnes.info,1038,1229,2755,en,Pacific Time (US & Canada),,,,. @se_hampton collectively ecology HAS big data by bringing together many smaller sets.  We just don't use it. #esa2012,233307666397663232,Wed Aug 08 21:04:16 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
gigi_rose,GAllington,12945722,Fri Feb 01 14:51:30 +0000 2008,girl. biologist. rider of bikes. lover of cupcakes.,STL,http://gingerallington.blogspot.com/,192,275,2548,en,Central Time (US & Canada),,,,RT @MiriamGoldste: “They say they want diversity but they really just want that 1 Hispanic kid.” -students in FIU Confluence. Sadly they ...,233307700509958144,Wed Aug 08 21:04:25 +0000 2012,15,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,us,en,	
NHoughSnee,Nate Hough-Snee,123090522,Sun Mar 14 23:46:57 +0000 2010,"Restoration ecology, wetlands and forests, ecophys and adventures: I like sedges and layback slashes.","Logan, UT",http://www.natehough-snee.org,72,154,342,en,Mountain Time (US & Canada),,,,#ESA2012 ongoing permanent forest dynamics session all afternoon. Upping the game of forest ecology #WORLDWIDE room B110.,233307723289214977,Wed Aug 08 21:04:30 +0000 2012,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,en,	
MiriamGoldste,Miriam Goldstein,21917716,Wed Feb 25 20:57:36 +0000 2009,Marine biologist and science blogger at Deep Sea News (#DeepSN). More info at my professional page http://miriamgoldstein.info.,"San Diego, CA",http://deepseanews.com,2944,584,8082,en,Pacific Time (US & Canada),,,,"""Ecology already hs big data to offer - we just don't treat it that way...don't see our data as contrib 2 info economy"" @se_hampton #ESA2012",233307732919320577,Wed Aug 08 21:04:32 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,-1	
openscience,Open Science Fedn,53560219,Sat Jul 04 01:39:30 +0000 2009,to open science | on G+ http://bit.ly/openscienceGplus,LHR | SFO | SEA,http://opensciencefederation.com,3879,3940,2685,en,Pacific Time (US & Canada),True,,,RT @DistribEcology: .@se_hampton and @carlystrasser showing that only 8% of NSF funded ecology projects had easily accessible data #esa2 ...,233307826938847232,Wed Aug 08 21:04:55 +0000 2012,1,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
treebiology,Kim Landsbergen ,80059140,Mon Oct 05 16:07:08 +0000 2009,"Personal musings on ecology, life, etc. Daily attempts at staving off ecological despair. Embedded scientist at a college of art & design.","Columbus, Ohio - USA",,183,720,1141,en,,True,,,"#ESA2012 Nancy Turner's #ethnoecology plenary was superb. Highlighted the vast value, scope, usefulness of traditional ecological knowledge.",233307871490740224,Wed Aug 08 21:05:05 +0000 2012,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,us,en,1	
_inundata,Inundata,267256091,Wed Mar 16 16:03:46 +0000 2011," I'm an ecologist at UC Berkeley and I blog/tweet about open science, ecology, R, and big data.",San Francisco,http://inundata.org/,294,233,723,en,,,,,"If you're an ecologist looking to use existing data, look at some of the tools being developed by @rOpenSci #ESA2012",233307930777243648,Wed Aug 08 21:05:20 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
carlystrasser,Carly Strasser,190246525,Mon Sep 13 13:26:52 +0000 2010,"Marine scientist by training, now at California Digital Library getting scientists excited about data management, sharing, and archiving. ","Berkeley, CA",http://carlystrasser.net,543,419,1461,en,Pacific Time (US & Canada),,,,eBird to the rescue: ecologist data muzzled in #deepwater spill so citizen science data stepped in to fill gap #ESA2012,233307951723601920,Wed Aug 08 21:05:25 +0000 2012,,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,	
talksciencetome,Eve Rickert,394466622,Thu Oct 20 03:34:36 +0000 2011,"I help people who love science tell their stories. Writer, editor, connector, catalyst, mastermind.","Vancouver, British Columbia",http://www.talksciencetome.com,339,606,1639,en,,,,,Ok I literally just got a shiver down my spine when @se_hampton talked about eBird and the Deepwater spill. Is that weird? #ESA2012,233307969993990145,Wed Aug 08 21:05:29 +0000 2012,,,,web,,,,ca,en,	
DrFionaLM,Fiona Murphy,20386697,Sun Feb 08 19:33:42 +0000 2009,"STM publisher (Wiley-Blackwell), interested in earth & env sciences, data, innovative sci communication. Tweets my own.","Sussex, England",,309,569,1375,en,London,,,,RT @carlystrasser: .@se_hampton now talking about big data and future for ecology #ESA2012 Look for our paper in Frontiers soon!,233307999018561536,Wed Aug 08 21:05:36 +0000 2012,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,gb,en,	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1513,1099,16773,en,Tehran,True,,,RT @gigi_rose: McDonnell in SYM 15: Urban ecologists have been picking low lying fruit. Challenges to refine pred vars to allow comparat ...,233308036813434880,Wed Aug 08 21:05:45 +0000 2012,1,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,us,en,-1	
JeremiahOsGo,J. Osborne-Gowey,43940052,Mon Jun 01 18:33:25 +0000 2009,"Aquatic/Landscape Ecologist, scientist, husband, father, friend, backpacker, fisher, hunter, diver, community activist, geocacher, naturalist, homebrewer","Corvallis, Oregon USA",http://www.google.com/profiles/jeremiahosbornegowey,1695,1981,7787,en,Pacific Time (US & Canada),True,,,"RT @JocelynTutak: As a conservation GIS analyst: Ecologists, please share your data! Conservation practitioners are hungry for it! #ESA2012",233308060326694912,Wed Aug 08 21:05:50 +0000 2012,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",,,,us/oregon,en,	
Garrett_Arnold,Garrett Arnold,307642337,Mon May 30 01:17:24 +0000 2011,"Ecology, Environmental Policy, Science Communication and Baker Extraordinaire. ","Columbia, MO",http://sgarrettarnold.com,59,162,259,en,Central Time (US & Canada),True,,,Hampton: Ecologists need to communicate their relevance to the societal problems at hand #citizensci #ESA2012,233308072762806272,Wed Aug 08 21:05:53 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us/missouri,en,	
labroides,Dr. Wrasse,110031075,Sun Jan 31 03:20:58 +0000 2010,I'm a marine biologist who liked to swear too much to keep a professional profile. ,"Chicago, IL;  Suva, Fiji",,968,463,20026,en,Mountain Time (US & Canada),True,,,"For example, we published our PNG paper in @bmc_series ecology (#OA) and put up raw data (and soon associated tweets) on @datadryad #ESA2012",233308103800659968,Wed Aug 08 21:06:01 +0000 2012,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,us,en,	
VirginiaGewin,Virginia Gewin,388392482,Mon Oct 10 17:32:18 +0000 2011,"Science journalist covering ag, seas, trees, and species from a Portland perch","Portland, OR",http://www.virginiagewin.com,125,386,181,en,,,,,Ecologists need to make it 'normal' to share data. Hampton #ESA2012,233308157017993216,Wed Aug 08 21:06:13 +0000 2012,,,,web,,,,us,en,	
ESA_org,Ecological Society,18049298,Thu Dec 11 15:25:38 +0000 2008,"The Ecological Society of America is a nonprofit organization founded in 1915. Check back for EcoTone blog posts, ESA updates, podcasts, and more!","Washington, DC",http://www.esa.org,5172,433,1545,en,Eastern Time (US & Canada),,,,#ESA2012 S Hampton: collectively ecology already has large datasets we just don't treat it that way,233308174038482944,Wed Aug 08 21:06:18 +0000 2012,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,us,en,	
JenEDavison,Jen Davison,308623046,Tue May 31 18:31:11 +0000 2011,"Doing & sharing science at UWa College of the Environment. Fueled by curiosity, wild places, community, yoga, dogs, chocolate. Views my own.","Seattle, WA",http://depts.washington.edu/coenv/news-blog/,547,608,3243,en,Pacific Time (US & Canada),,,,.@se_hampton: ecologists need to treat our data as real products of research. #ESA2012,233308227796889601,Wed Aug 08 21:06:30 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
DublinSoil,Liam Heneghan,11087702,Wed Dec 12 13:46:39 +0000 2007,Ecologist interested in urban biodiversity conservation.  Monthly contributor to 3QuarksDaily.com.,Chicago,http://10thingswrongwithenvironmentalthought.blogspot.com/,260,240,2071,en,Mountain Time (US & Canada),,,,"RT @treebiology: #ESA2012 Nancy Turner's #ethnoecology plenary was superb. Highlighted the vast value, scope, usefulness of traditional  ...",233308265226829824,Wed Aug 08 21:06:39 +0000 2012,,,,web,,,,us,en,1	
ethanwhite,Ethan White,34540379,Thu Apr 23 05:10:52 +0000 2009,"I'm a happily married dad and a scientist. I like computers, math, stats, and good scotch. I believe in the importance of open science and a free and open web.","Logan, UT",http://whitelab.weecology.org,238,116,1259,en,Mountain Time (US & Canada),,,,"RT @_inundata: If you're an ecologist looking to use existing data, look at some of the tools being developed by @rOpenSci #ESA2012",233308270570389505,Wed Aug 08 21:06:41 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,,en,	
weecology,weecology,41852856,Fri May 22 16:58:12 +0000 2009,"Interdisciplinary ecological research group run by @ethanwhite and @skmorgane.	
We blog at http://jabberwocky.weecology.org","Logan, UT",http://weecology.org,221,55,303,en,Mountain Time (US & Canada),,,,"RT @_inundata: If you're an ecologist looking to use existing data, look at some of the tools being developed by @rOpenSci #ESA2012",233308270582956032,Wed Aug 08 21:06:41 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,,en,	
carlystrasser,Carly Strasser,190246525,Mon Sep 13 13:26:52 +0000 2010,"Marine scientist by training, now at California Digital Library getting scientists excited about data management, sharing, and archiving. ","Berkeley, CA",http://carlystrasser.net,544,419,1461,en,Pacific Time (US & Canada),,,,.@se_hampton is TEARING IT UP in our session on the future of ecology: join the fun in A106 #ESA2012,233308344616624128,Wed Aug 08 21:06:58 +0000 2012,,,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,us,en,1	
ethanwhite,Ethan White,34540379,Thu Apr 23 05:10:52 +0000 2009,"I'm a happily married dad and a scientist. I like computers, math, stats, and good scotch. I believe in the importance of open science and a free and open web.","Logan, UT",http://whitelab.weecology.org,238,116,1260,en,Mountain Time (US & Canada),,,,RT @ESA_org: #ESA2012 S Hampton: collectively ecology already has large datasets we just don't treat it that way,233308399482331136,Wed Aug 08 21:07:11 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,,en,	
weecology,weecology,41852856,Fri May 22 16:58:12 +0000 2009,"Interdisciplinary ecological research group run by @ethanwhite and @skmorgane.	
We blog at http://jabberwocky.weecology.org","Logan, UT",http://weecology.org,221,55,304,en,Mountain Time (US & Canada),,,,RT @ESA_org: #ESA2012 S Hampton: collectively ecology already has large datasets we just don't treat it that way,233308399910146049,Wed Aug 08 21:07:11 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,,en,	
IngaPLaPuma,Inga Parker La Puma,607777153,Thu Jun 14 03:15:30 +0000 2012,"Postdoc at UW-Madison: Spatial landscape forest climate disturbance modeler ecologist, I'm a mom of 2, wife of a bird dude, and I love ballet and camping",,,32,120,76,en,,,,,Thinking of Joan Ehrenfeld as I revisit 'distance from wetlands' in the Mullica watershed #ESA2012,233308414841847808,Wed Aug 08 21:07:15 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
talksciencetome,Eve Rickert,394466622,Thu Oct 20 03:34:36 +0000 2011,"I help people who love science tell their stories. Writer, editor, connector, catalyst, mastermind.","Vancouver, British Columbia",http://www.talksciencetome.com,339,606,1640,en,,,,,"Treat data as real product of research, not just precursor to pub. Manage, curate, archive, share, collaborate - @se_hampton #ESA2012",233308481397075968,Wed Aug 08 21:07:31 +0000 2012,,,,web,,,,ca,en,	
MiriamGoldste,Miriam Goldstein,21917716,Wed Feb 25 20:57:36 +0000 2009,Marine biologist and science blogger at Deep Sea News (#DeepSN). More info at my professional page http://miriamgoldstein.info.,"San Diego, CA",http://deepseanews.com,2945,584,8083,en,Pacific Time (US & Canada),,,,"""We need to treat our data as real products of research, not just byproducts of publication..."" @se_hampton #ESA2012",233308545033064448,Wed Aug 08 21:07:46 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
rOpenSci,rOpenSci,342250615,Mon Jul 25 18:24:54 +0000 2011,rOpenSci develops R-based tools to facilitate open science. G+(http://bit.ly/wJgSXf). Tweets mostly by @recology_,,http://ropensci.org,450,186,861,en,,True,,,Hampton: How do ecologists move into the information age? maybe a bit of rOpenSci perhaps #ESA2012,233308591120072704,Wed Aug 08 21:07:57 +0000 2012,,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",,,,,en,	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1513,1101,16774,en,Tehran,True,,,RT @carlystrasser: eBird to the rescue: ecologist data muzzled in #deepwater spill so citizen science data stepped in to fill gap #ESA2012,233308606282489856,Wed Aug 08 21:08:01 +0000 2012,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,us,en,	
LizNeeley,LizNeeley,17396170,Fri Nov 14 21:24:59 +0000 2008,"Assistant Director of Science Outreach at COMPASS. Mixing up a passion for ocean science, journalism, communication, & behavior with a love of gorgeous design.",Seattle,http://www.COMPASSonline.org,2712,1291,4706,en,Alaska,,,,"RT @MiriamGoldste: ""We need to treat our data as real products of research, not just byproducts of publication..."" @se_hampton #ESA2012",233308620396318720,Wed Aug 08 21:08:04 +0000 2012,1,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
NEONInc,"NEON, Inc.",44483406,Wed Jun 03 23:04:44 +0000 2009,"NEON, Inc. contributes to environmental understanding and decisions using continental-scale ecological data. Tweets by Sandra Chung and Jennifer Walton.	
	
","Boulder, Colorado",http://www.neoninc.org,985,494,778,en,Mountain Time (US & Canada),True,,,#esa2012 How to move forward with #bigdata in ecology? blog about it - we're looking for posts on the topic. http://t.co/olmkWGLo,233308632681422852,Wed Aug 08 21:08:07 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
tewksjj,Josh Tewksbury,144946246,Mon May 17 18:42:57 +0000 2010,"Nature, Climate, Conservation, Natural History, Society, Ecology, Evolution",Western Washington and beyond,http://faculty.washington.edu/tewksjj/,167,121,241,en,,,,,"RT @JenEDavison: .@se_hampton besides global observing networks, citizen science initiatives are fantastic data stores #ESA2012 @DataONE ...",233308638108860418,Wed Aug 08 21:08:08 +0000 2012,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",,,,us,en,1	
rOpenSci,rOpenSci,342250615,Mon Jul 25 18:24:54 +0000 2011,rOpenSci develops R-based tools to facilitate open science. G+(http://bit.ly/wJgSXf). Tweets mostly by @recology_,,http://ropensci.org,450,185,862,en,,True,,,"RT @_inundata: If you're an ecologist looking to use existing data, look at some of the tools being developed by @rOpenSci #ESA2012",233308669557739521,Wed Aug 08 21:08:16 +0000 2012,2,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",,,,,en,	
leafwarbler,Madhusudan Katti,14145626,Fri Mar 14 08:35:06 +0000 2008,"Reconciliation ecologist, evolutionary biologist, birdwatcher, teacher, cine buff, amateur nature photographer, & father of two girls. Also likes cricket!",Stockholm; Fresno; Mumbai,http://reconciliationecology.wordpress.com/,1513,1101,16775,en,Tehran,True,,,"RT @JeremiahOsGo: RT @JocelynTutak: As a conservation GIS analyst: Ecologists, please share your data! Conservation practitioners are hu ...",233308694144749568,Wed Aug 08 21:08:22 +0000 2012,1,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,us,en,	
MiriamGoldste,Miriam Goldstein,21917716,Wed Feb 25 20:57:36 +0000 2009,Marine biologist and science blogger at Deep Sea News (#DeepSN). More info at my professional page http://miriamgoldstein.info.,"San Diego, CA",http://deepseanews.com,2945,584,8084,en,Pacific Time (US & Canada),,,,"""....in the future we're going to leverage our expertise by leveraging our data."" @se_hampton #ESA2012",233308696082518016,Wed Aug 08 21:08:22 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
tewksjj,Josh Tewksbury,144946246,Mon May 17 18:42:57 +0000 2010,"Nature, Climate, Conservation, Natural History, Society, Ecology, Evolution",Western Washington and beyond,http://faculty.washington.edu/tewksjj/,167,121,242,en,,,,,RT @carlystrasser: .@se_hampton is TEARING IT UP in our session on the future of ecology: join the fun in A106 #ESA2012,233308732505858048,Wed Aug 08 21:08:31 +0000 2012,,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",,,,us,en,1	
tessafrancis,Tessa Francis,47374474,Mon Jun 15 16:27:55 +0000 2009,"Freshwater/marine ecologist, Research Scientist at Puget Sound Institute, mother of two wee ones, food enthusiast, sports fan, Vashonista. ","Vashon, WA",http://www.tacoma.uw.edu/center-urban-waters/tessa-francis-phd,217,334,996,en,Tehran,True,,,.@se_hampton: so cool. major rustling of pen/paper/keyboards in the room when Steph gave us a data management reference. #ESA2012,233308736540790784,Wed Aug 08 21:08:32 +0000 2012,,,,web,,,,us,en,	
upwell_us,Upwell,479659166,Tue Jan 31 16:37:31 +0000 2012,"The ocean is our client. We amplify stories, fly the ocean flag, and make change. Tweets by @rachelannyes (^RW) @rdearborn (^RD) @sfslim (^AM) @fitz350 (^MF)",San Francisco,http://www.upwell.us,716,948,1011,en,Pacific Time (US & Canada),,,,"RT @JenEDavison: ""The ideal scientist thinks like a poet and works like a bookkeeper"" - E. O. Wilson #ESA2012 @tewksjj",233308739183185923,Wed Aug 08 21:08:32 +0000 2012,1,,,web,,,,us,en,1	
AstropoetAmee,Amee Hennig,240793930,Thu Jan 20 19:18:57 +0000 2011,"Program Manager at the International Dark-Sky Association. Astronomy enthusiast, aspiring astropoet, and fighter for the night!","Tucson, AZ",,38,63,87,en,Arizona,,,,"RT @JenEDavison: ""The ideal scientist thinks like a poet and works like a bookkeeper"" - E. O. Wilson #ESA2012 @tewksjj",233308758019821568,Wed Aug 08 21:08:37 +0000 2012,2,,,web,,,,us,en,1	
jgold85,Jason G. Goldman,118975084,Tue Mar 02 08:22:35 +0000 2010,"Scientist, science writer (at Scientific American), photographer. Animal cognition, cognitive development. Scientist to the stars.",Los Angeles,http://blogs.scientificamerican.com/thoughtful-animal/,3720,836,19913,en,Pacific Time (US & Canada),,,,"RT @MiriamGoldste: ""We need to treat our data as real products of research, not just byproducts of publication..."" @se_hampton #ESA2012",233308768585277440,Wed Aug 08 21:08:39 +0000 2012,,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us/california/los_angeles/los_angeles,en,	
upwell_us,Upwell,479659166,Tue Jan 31 16:37:31 +0000 2012,"The ocean is our client. We amplify stories, fly the ocean flag, and make change. Tweets by @rachelannyes (^RW) @rdearborn (^RD) @sfslim (^AM) @fitz350 (^MF)",San Francisco,http://www.upwell.us,716,948,1012,en,Pacific Time (US & Canada),,,,"RT @MiriamGoldste: ""We need to treat our data as real products of research, not just byproducts of publication..."" @se_hampton #ESA2012",233308781327564800,Wed Aug 08 21:08:42 +0000 2012,1,,,web,,,,us,en,	
cboettig,Carl Boettiger,105529826,Sat Jan 16 16:43:33 +0000 2010,"Theoretical ecology & evolution, open science, hpc, active learning. http://www.carlboettiger.info","Davis, CA",http://www.carlboettiger.info,887,652,1825,en,,True,,,"RT @_inundata: If you're an ecologist looking to use existing data, look at some of the tools being developed by @rOpenSci #ESA2012",233308786792751105,Wed Aug 08 21:08:44 +0000 2012,3,,,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",,,,us,en,	
