"","screen_name","name","id","desc","location","url","followers","friends","status_count","lang","time_zone","geo","verified","influence","text","tweet_id","tweet_date","retweets","in_reply_to","reply_id","source","coords_type","cooords_lat","coords_long","location_search_id","doc_lang","sentiment"
"984","labroides","Dr. Wrasse",110031075,"I'm a marine biologist who liked to swear too much to keep a professional profile. ","Chicago, IL;  Suva, Fiji","",938,450,19679,"en","Mountain Time (US & Canada)","True","",NA,"@jebyrnes @leafwarbler @miriamgoldste where we got locally grown organic heirloom artichokes #ESA2012 #Portlandia http://t.co/BoV5GpW4",232484235439652864,2010-01-30 19:20:58,NA,"jebyrnes",232367827946983424,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","",NA,NA,"us","en",NA
"985","naupakaz","Naupaka Zimmerman",14521062,"Grad student @Stanford.  Microbial ecology, biogeochemistry, micro-mycology. Aspirant boffin, epicure, geek. Also moonlight at @INNGEcologist and @esa_students","Bay Area","",116,357,259,"en","Pacific Time (US & Canada)","","",NA,"Dear #ESA2012 - Voodoo Donuts Maple Bacon Bar http://t.co/D04tQt20 plus Rogue makes a beer of it http://t.co/8UPYnGdJ #portlandia",232485585934237696,2008-04-24 19:03:40,NA,"",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","",NA,NA,"us","en",NA
"986","scioSEA","ScienceOnlineSeattle",525681839,"#soSEA is a monthly discussion series on how science is carried out and communicated online.	
	
Tweets by @LizNeeley @JenEDavison @BrianGlanz","Seattle","http://scienceonlineseattle.org",185,68,261,"en","Arizona","","",NA,"RT @JenEDavison: http://t.co/ibvueosW on my way to #esa2012 I hope to see lots of #scio13 and #sosea ppl! Will be tweeting for @uw_coenv",232485792738586624,2012-03-15 12:36:31,2,"",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","",NA,NA,"us","en",NA
"987","JeremiahOsGo","J. Osborne-Gowey",43940052,"Aquatic/Landscape Ecologist, scientist, husband, father, friend, backpacker, fisher, hunter, diver, community activist, geocacher, naturalist, homebrewer","Corvallis, Oregon USA","http://www.google.com/profiles/jeremiahosbornegowey",1678,2002,7664,"en","Pacific Time (US & Canada)","True","",NA,"@jacquelyngill @ESA_org: Person/reference, fact(s), hashtags, &amp; links. Links to additional info is key! #ESAsocial #ESA2012",232487203576639488,2009-06-01 11:33:25,NA,"JacquelynGill",232465599878553600,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","",NA,NA,"us/oregon","en",NA
"988","JeremiahOsGo","J. Osborne-Gowey",43940052,"Aquatic/Landscape Ecologist, scientist, husband, father, friend, backpacker, fisher, hunter, diver, community activist, geocacher, naturalist, homebrewer","Corvallis, Oregon USA","http://www.google.com/profiles/jeremiahosbornegowey",1678,2002,7666,"en","Pacific Time (US & Canada)","True","",NA,"Let's hear it for statistics! MT @ropensci: Check out @rOpenSci developer talks: @_inundata Tues 840a, F150 &amp; @cboettig 920a, E143. #esa2012",232487694821892096,2009-06-01 11:33:25,NA,"rOpenSci",232476046807683072,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","",NA,NA,"us/oregon","en",NA
"989","JenEDavison","Jen Davison",308623046,"Finding ways to share science at UWa College of the Environment. Fueled by curiosity, wild places, community, yoga, dogs, chocolate. Views my own.","Seattle, WA","http://depts.washington.edu/coenv/news-blog/",491,594,2928,"en","Pacific Time (US & Canada)","","",NA,"RT @sandramchung: #ESA2012 social media workshop hashtag is #esasocial. Experienced tweeps, @JacquelynGill and I would love your input",232488178169303040,2011-05-31 11:31:11,NA,"",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","",NA,NA,"us","en",1
"990","JeremiahOsGo","J. Osborne-Gowey",43940052,"Aquatic/Landscape Ecologist, scientist, husband, father, friend, backpacker, fisher, hunter, diver, community activist, geocacher, naturalist, homebrewer","Corvallis, Oregon USA","http://www.google.com/profiles/jeremiahosbornegowey",1679,2002,7667,"en","Pacific Time (US & Canada)","True","",NA,"Science facts, links, references, &amp; hashtags, oh my! MT @eparesearch: Catch tweets from @ESA_org &amp; others at #ESA2012.",232488184053911552,2009-06-01 11:33:25,NA,"",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","",NA,NA,"us/oregon","en",NA
"991","JenEDavison","Jen Davison",308623046,"Finding ways to share science at UWa College of the Environment. Fueled by curiosity, wild places, community, yoga, dogs, chocolate. Views my own.","Seattle, WA","http://depts.washington.edu/coenv/news-blog/",491,594,2929,"en","Pacific Time (US & Canada)","","",NA,"Tweeting from Ecol Society of America conference this week! Expect the excited sharing of great science... #esa2012",232488652461199360,2011-05-31 11:31:11,NA,"",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","",NA,NA,"us","en",1
"992","UW_CoEnv","UW CoEnvironment",386239885,"We tweet news and research from and about the College of the Environment, including great talks on/off campus!","University of Washington","http://coenv.washington.edu",251,316,1198,"en","Pacific Time (US & Canada)","","",NA,"Tweeting from Ecol Society of America conference this week! Expect the excited sharing of great science... #esa2012",232488656332533760,2011-10-06 15:24:58,NA,"",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","",NA,NA,"us","en",1
"993","scioSEA","ScienceOnlineSeattle",525681839,"#soSEA is a monthly discussion series on how science is carried out and communicated online.	
	
Tweets by @LizNeeley @JenEDavison @BrianGlanz","Seattle","http://scienceonlineseattle.org",185,68,262,"en","Arizona","","",NA,"Tweeting from Ecol Society of America conference this week! Expect the excited sharing of great science... #esa2012",232488657859260416,2012-03-15 12:36:31,NA,"",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","",NA,NA,"us","en",1
"994","JeremiahOsGo","J. Osborne-Gowey",43940052,"Aquatic/Landscape Ecologist, scientist, husband, father, friend, backpacker, fisher, hunter, diver, community activist, geocacher, naturalist, homebrewer","Corvallis, Oregon USA","http://www.google.com/profiles/jeremiahosbornegowey",1679,2002,7670,"en","Pacific Time (US & Canada)","True","",NA,"MT @jenedavison @sandramchung @JacquelynGill #ESA2012 social media workshop hashtag is #esasocial. Experienced tweeps, we'd love your input!",232489470287560704,2009-06-01 11:33:25,NA,"",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","",NA,NA,"us/oregon","en",1
"995","ATredennick","Andrew Tredennick",575476819,"PhD Candidate in Ecology at Colorado State University. Global ecology. Savannas. Sustainability. Also tweet for @NREL_EcoPress. All tweets my own.","Fort Collins, Colorado, USA","http://www.warnercnr.colostate.edu/~atredenn",75,228,184,"en","","","",NA,"RT @sandramchung: #ESA2012 social media workshop hashtag is #esasocial. Experienced tweeps, @JacquelynGill and I would love your input",232489795627126784,2012-05-09 09:05:37,1,"",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","",NA,NA,"us/colorado","en",1
"996","openscience","Open Science Fedn",53560219,"to open science | on G+ http://bit.ly/openscienceGplus","LHR | SFO | SEA","http://opensciencefederation.com",3863,3933,2662,"en","Pacific Time (US & Canada)","True","",NA,"#putaDOIonit RT @recology_ my #esa2012 poster on @figshare http://t.co/ukjF7IUk #openscience",232489925734453248,2009-07-03 18:39:30,NA,"",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","",NA,NA,"us","en",NA
"997","JenEDavison","Jen Davison",308623046,"Finding ways to share science at UWa College of the Environment. Fueled by curiosity, wild places, community, yoga, dogs, chocolate. Views my own.","Seattle, WA","http://depts.washington.edu/coenv/news-blog/",492,594,2931,"en","Pacific Time (US & Canada)","","",NA,"It's going to be an awesome &amp; overwhelming week, check the ecol &amp; #scicomm sessions just for today! http://t.co/rtwCj3Kh #esa2012",232490374499815424,2011-05-31 11:31:11,NA,"",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","",NA,NA,"us","en",1
"998","jorgerh2o","Jorge Ramos",345578496,"Graduate student in the Wetland Ecosystem Ecology lab at Arizona State University.","","http://weel.asu.edu",37,58,15,"en","Arizona","","",NA,"Welcome @AHeckelman Three student events today, first: free student orientation today at 11:30AM in OCC E148! #ESA2012 and #esa2012students",232490571762106368,2011-07-30 13:45:43,NA,"AHeckelman",232360372554846208,"web","",NA,NA,"us","en",NA
"999","UW_CoEnv","UW CoEnvironment",386239885,"We tweet news and research from and about the College of the Environment, including great talks on/off campus!","University of Washington","http://coenv.washington.edu",251,316,1199,"en","Pacific Time (US & Canada)","","",NA,"Hope to share our faculty's thoughts w y'all-- maxx pending RT @SarahBisbing Renowned forest ecologist Jerry Franklin plenary at #ESA2012!",232490867326328832,2011-10-06 15:24:58,NA,"",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","",NA,NA,"us","en",NA
"1000","emble64","Emily C Griffiths",6312402,"Researching coinfection in humans. Use R & LaTeX. Avid cyclist. Organic community gardener. Vegetarian. Saved by Jesus.","Sheffield, UK","http://emily-griffiths.postgrad.shef.ac.uk/",587,1074,2720,"en","London","","",NA,"RT @JacquelynGill: What advice do you have for new ecology tweeps and bloggers? Let them know at #ESAsocial. We'll share it at the works ...",232491366075232256,2007-05-25 05:10:55,3,"",NA,"web","",NA,NA,"gb/england","en",1
"1001","ESA_org","Ecological Society",18049298,"The Ecological Society of America is a nonprofit organization founded in 1915. Check back for EcoTone blog posts, ESA updates, podcasts, and more!","Washington, DC","http://www.esa.org",5104,427,1503,"en","Eastern Time (US & Canada)","","",NA,"#esa2012 Awards and Sci Plenary about to start!",232491465543131136,2008-12-11 07:25:38,NA,"",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","",NA,NA,"us","en",1
"1002","ethanwhite","Ethan White",34540379,"I'm a happily married dad and a scientist. I like computers, math, stats, and good scotch. I believe in the importance of open science and a free and open web.","Logan, UT","http://whitelab.weecology.org",227,111,1180,"en","Mountain Time (US & Canada)","","",NA,"RT @JacquelynGill: @leafwarbler @DistribEcology Twitter is like an ""other"" meeting happening simultaneously. That's powerful! #ESA2012 # ...",232492663365062656,2009-04-22 22:10:52,1,"",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","",NA,NA,"","en",1
"1003","treebiology","Kim Landsbergen ",80059140,"Personal musings on ecology, life, etc. Daily attempts at staving off ecological despair. Embedded scientist at a college of art & design.","Columbus, Ohio - USA","",172,705,1129,"en","","True","",NA,"Making my way to #ESA2012 this morning, sipping my first cup of Stumptown for the day. Ahhhhhhh.	
#PortlandUtopia",232493549944455168,2009-10-05 09:07:08,NA,"",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","",NA,NA,"us","en",NA
"1004","treebiology","Kim Landsbergen ",80059140,"Personal musings on ecology, life, etc. Daily attempts at staving off ecological despair. Embedded scientist at a college of art & design.","Columbus, Ohio - USA","",172,705,1131,"en","","True","",NA,"RT @ESA_org: Lubchenco: the worst outcome is to be so intimidated that we don't share what we know #ESA2012 keynote",232493720304488448,2009-10-05 09:07:08,2,"",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","",NA,NA,"us","en",-1
"1005","ERENweb","EcoResearchEdNetwork",159111698,"EREN is the Ecological Research as Education Network.  This is a collaborative group of ecologists at primarily undergraduate institutions of higher learning.","Thoughout the USA","http://www.erenweb.org",20,4,38,"en","Eastern Time (US & Canada)","","",NA,"Past and future chairs of ESA Education Section meet for breakfast #esa2012 http://t.co/p0qHjMEL",232493854077632512,2010-06-24 06:44:00,NA,"",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","",NA,NA,"us","en",NA
"1006","JenEDavison","Jen Davison",308623046,"Finding ways to share science at UWa College of the Environment. Fueled by curiosity, wild places, community, yoga, dogs, chocolate. Views my own.","Seattle, WA","http://depts.washington.edu/coenv/news-blog/",494,594,2932,"en","Pacific Time (US & Canada)","","",NA,"Made it to the plenary in time to hear from Earth stewardship/ ecologist Steward Pickett! http://t.co/y054MWQa #winning #thanksmaxx #esa2012",232494947364917248,2011-05-31 11:31:11,NA,"",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","",NA,NA,"us","en",1
"1007","duffy_ma","Meghan Duffy",453892183,"Asst Prof at Georgia Tech; moving to UMich EEB in August; disease ecologist; unintentionally studying additional infectious diseases thanks to my toddler","Atlanta, GA","http://duffylab.biology.gatech.edu/",246,328,1610,"en","","","",NA,"Sad to be missing #esa2012 but it's moving week! Looking forward to following the tweets as much as possible.",232495019230121984,2012-01-03 03:50:55,NA,"",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","",NA,NA,"us/georgia","en",-1
"1008","weecology","weecology",41852856,"Interdisciplinary ecological research group run by @ethanwhite and @skmorgane.	
We blog at http://jabberwocky.weecology.org","Logan, UT","http://weecology.org",214,51,281,"en","Mountain Time (US & Canada)","","",NA,"Weecology at #ESA2012 http://t.co/AfUCgAEk",232495078743093248,2009-05-22 09:58:12,NA,"",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","",NA,NA,"","otherlatin",NA
"1009","recology_","Scott Chamberlain",103004948,"R, ecology, evolution, and open science. Postdoc at Simon Fraser Univ. Alter ego :: @rOpenSci","Houston, TX","http://schamberlain.github.com/scott",526,342,1913,"en","Pacific Time (US & Canada)","","",NA,"RT @weecology: Weecology at #ESA2012 http://t.co/AfUCgAEk",232495302765068288,2010-01-08 07:05:19,1,"",NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","",NA,NA,"us","otherlatin",NA
